Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,,,White,320,1020,750,
,19/10/2016,2944,Pusa-Red,280,1000,680,
,,,White,300,1050,700,
,20/10/2016,175,Pusa-Red,280,1000,680,
,,,White,300,1050,700,
,21/10/2016,125,Pusa-Red,280,1000,680,
,,,White,300,1050,700,
,22/10/2016,2975,Pusa-Red,240,960,600,
,,,White,280,1000,670,
,23/10/2016,258,Pusa-Red,280,1000,600,
,,,White,290,1020,650,
,24/10/2016,23,Pusa-Red,280,1000,600,
,,,White,290,1020,650,
,26/10/2016,3260,Pusa-Red,300,1060,720,
,,,White,320,1170,800,
,27/10/2016,124,Pusa-Red,300,1060,720,
,,,White,320,1170,800,
,28/10/2016,209,Pusa-Red,300,1060,720,
,,,White,320,1170,800,
Bijapur,03/10/2016,69,Onion,100,500,300,
,06/10/2016,76,Onion,200,600,400,
,13/10/2016,180,Onion,200,600,400,
,17/10/2016,91,Onion,200,500,350,
,20/10/2016,50,Onion,200,700,400,
,24/10/2016,107,Onion,200,700,450,
,27/10/2016,57,Onion,200,700,450,
Chickkaballapura,01/10/2016,34,Beelary-Red,1000,1200,1100,
,05/10/2016,49,Beelary-Red,1000,1300,1150,
,08/10/2016,55,Beelary-Red,800,1200,1000,
,12/10/2016,42,Beelary-Red,800,1200,1000,
,15/10/2016,34,Beelary-Red,800,1200,1000,
,19/10/2016,27,Beelary-Red,700,1200,900,
,26/10/2016,26,Beelary-Red,700,1200,900,
,29/10/2016,30,Beelary-Red,800,1200,1000,
Chikkamagalore,01/10/2016,33,Other,327,727,527,
,03/10/2016,46,Other,392,692,492,
,04/10/2016,8,Other,300,700,500,
,05/10/2016,20,Other,302,702,502,
,06/10/2016,4,Other,368,768,568,
,07/10/2016,24,Other,314,714,514,
,13/10/2016,134,Other,355,655,455,
,14/10/2016,19,Other,568,868,668,
,17/10/2016,55,Other,501,801,601,
,18/10/2016,2,Other,525,825,625,
,19/10/2016,29,Other,422,822,622,
,21/10/2016,22,Other,505,805,605,
,22/10/2016,18,Other,559,859,659,
,24/10/2016,42,Other,483,783,583,
,25/10/2016,2,Other,300,700,500,
,26/10/2016,25,Other,459,859,559,
,27/10/2016,2,Other,425,825,625,
,28/10/2016,23,Other,374,774,574,
Davangere,01/10/2016,80,Onion,50,600,325,
,03/10/2016,100,Onion,100,600,350,
,04/10/2016,75,Onion,100,700,400,
,05/10/2016,95,Onion,100,700,400,
,06/10/2016,85,Onion,50,700,375,
,07/10/2016,100,Onion,200,700,450,
,13/10/2016,100,Onion,100,700,400,
,14/10/2016,110,Onion,100,700,400,
,17/10/2016,150,Onion,100,800,450,
,18/10/2016,70,Onion,100,800,450,
,19/10/2016,95,Onion,100,900,500,
,20/10/2016,95,Onion,100,800,450,
,21/10/2016,100,Onion,100,800,450,
,22/10/2016,100,Onion,100,700,400,
,24/10/2016,115,Onion,200,900,550,
,25/10/2016,90,Onion,100,900,500,
,26/10/2016,100,Onion,100,900,500,
,28/10/2016,80,Onion,100,900,500,
Gadag,18/10/2016,109,Onion,100,600,400,
,20/10/2016,56,Onion,200,800,450,
,21/10/2016,30,Onion,100,500,300,
,22/10/2016,68,Onion,200,800,400,
,24/10/2016,50,Onion,100,700,500,
,25/10/2016,43,Onion,50,750,400,
,26/10/2016,65,Onion,100,810,500,
,28/10/2016,25,Onion,100,800,450,
Gowribidanoor,06/10/2016,2,Beelary-Red,900,1100,1000,
,14/10/2016,6,Beelary-Red,1000,1200,1100,
,22/10/2016,6,Beelary-Red,750,900,800,
,27/10/2016,6,Beelary-Red,650,800,750,
Hassan,03/10/2016,174,Other,728,728,728,
,05/10/2016,14,Other,200,645,645,
,06/10/2016,1301,Other,200,650,550,
,13/10/2016,472,Other,337,533,400,
,14/10/2016,388,Other,358,500,450,
,19/10/2016,1464,Other,410,502,427,
,20/10/2016,911,Other,200,800,750,
,21/10/2016,13,Other,220,220,220,
,22/10/2016,474,Other,500,657,513,
,28/10/2016,1069,Other,380,699,528,
Holalkere,01/10/2016,65,Onion,667,1000,785,
,03/10/2016,12,Onion,667,667,667,
,04/10/2016,10,Onion,600,600,600,
,06/10/2016,10,Onion,600,600,600,
,07/10/2016,10,Onion,800,800,800,
,13/10/2016,149,Onion,600,1000,671,
,14/10/2016,40,Onion,800,800,800,
,17/10/2016,202,Onion,600,1000,718,
,18/10/2016,50,Onion,800,1000,960,
,19/10/2016,45,Onion,600,1000,688,
,20/10/2016,30,Onion,1000,1000,1000,
,21/10/2016,70,Onion,600,1000,785,
,22/10/2016,40,Onion,800,1200,1050,
,24/10/2016,143,Onion,500,1000,750,
,25/10/2016,50,Onion,600,800,760,
,26/10/2016,80,Onion,700,1000,812,
,27/10/2016,50,Onion,600,800,760,
,28/10/2016,40,Onion,600,800,700,
Hospet,04/10/2016,13,Local,800,900,900,
,05/10/2016,19,Local,500,1000,800,
,09/10/2016,19,Local,500,800,800,
,16/10/2016,7,Local,400,900,700,
,17/10/2016,9,Local,800,800,800,
,18/10/2016,12,Local,500,900,800,
,19/10/2016,3,Local,500,1000,700,
,22/10/2016,3,Local,800,800,800,
,25/10/2016,24,Local,600,800,800,
,26/10/2016,5,Local,400,800,600,
,28/10/2016,3,Local,900,900,900,
Hubli (Amaragol),01/10/2016,2239,Local,250,1270,730,
,,,Puna,250,1000,600,
,,,Telagi,250,1250,720,
,03/10/2016,2515,Local,250,1250,630,
,,,Puna,300,910,600,
,,,Telagi,200,850,520,
,04/10/2016,2800,Local,250,1150,600,
,,,Telagi,250,1200,630,
,05/10/2016,2097,Local,200,1000,530,
,,,Puna,250,900,520,
,,,Telagi,200,1000,520,
,06/10/2016,2314,Local,250,1000,510,
,,,Telagi,250,1120,550,
,07/10/2016,1879,Local,250,1150,560,
,,,Telagi,200,500,350,
,08/10/2016,2293,Local,250,1150,580,
,,,Telagi,250,1000,540,
,10/10/2016,2728,Local,250,1150,600,
,,,Telagi,250,1200,620,
,13/10/2016,1656,Local,250,1350,660,
,,,Puna,250,1200,650,
,,,Telagi,250,1150,630,
,14/10/2016,2951,Local,250,1350,660,
,,,Telagi,250,1400,675,
,15/10/2016,3368,Local,250,1400,680,
,,,Telagi,250,1350,670,
,17/10/2016,3689,Local,250,1400,680,
,,,Telagi,250,1280,640,
,18/10/2016,3373,Local,250,1250,600,
,,,Puna,300,1000,550,
,,,Telagi,250,1350,620,
,19/10/2016,2602,Local,250,1200,580,
,,,Telagi,250,1000,550,
,20/10/2016,2437,Local,250,1250,660,
,,,Telagi,250,950,500,
,22/10/2016,3429,Local,250,1100,580,
,,,Telagi,250,1000,550,
,24/10/2016,2484,Local,250,1100,580,
,,,Puna,300,1100,600,
,,,Telagi,250,1050,570,
,25/10/2016,2550,Local,250,1050,550,
,,,Telagi,250,1100,570,
,26/10/2016,2239,Local,250,1000,550,
,,,Telagi,250,1100,560,
,28/10/2016,1460,Local,250,1150,580,
,,,Telagi,250,1100,575,
Jamakhandi,06/10/2016,56,Onion,300,650,500,
,13/10/2016,67,Onion,300,700,500,
,27/10/2016,47,Onion,300,900,500,
Kolar,05/10/2016,6,Other,1000,1200,1050,
,14/10/2016,5,Other,800,1000,900,
,20/10/2016,5,Other,800,1100,1000,
,27/10/2016,6,Other,800,1000,900,
Malur,01/10/2016,3, ,900,1200,1000,
,03/10/2016,7, ,900,1100,1000,
,04/10/2016,4, ,900,1200,1000,
,06/10/2016,4, ,900,1200,1000,
,07/10/2016,5, ,700,1000,800,
,17/10/2016,9, ,700,1000,770,
,19/10/2016,10, ,700,1000,800,
,20/10/2016,5, ,1100,1400,1200,
,21/10/2016,4, ,900,1100,1000,
,24/10/2016,8, ,900,1300,1000,
,26/10/2016,4, ,900,1200,1000,
Mysore (Bandipalya),01/10/2016,138,Other,200,600,400,
,05/10/2016,4,Other,400,1200,800,
,06/10/2016,231,Other,400,1200,800,
,07/10/2016,52,Other,400,1200,800,
,13/10/2016,149,Other,200,700,450,
,14/10/2016,328,Other,200,700,450,
,17/10/2016,260,Other,300,800,550,
,18/10/2016,252,Other,300,700,500,
,19/10/2016,102,Other,200,800,500,
,20/10/2016,206,Other,200,900,550,
,21/10/2016,249,Other,300,800,550,
,22/10/2016,85,Other,350,800,575,
,24/10/2016,174,Other,200,800,500,
,26/10/2016,125,Other,200,700,450,
,27/10/2016,144,Other,400,1000,700,
,28/10/2016,136,Other,400,1000,700,
Raichur,01/10/2016,81,Onion,280,731,421,
,03/10/2016,126,Onion,220,780,471,
,04/10/2016,79,Onion,151,567,390,
,05/10/2016,72,Onion,125,585,275,
,06/10/2016,15,Onion,120,286,120,
,07/10/2016,158,Onion,110,629,229,
,08/10/2016,62,Onion,161,550,400,
,13/10/2016,40,Onion,126,731,200,
,14/10/2016,62,Onion,142,631,500,
,17/10/2016,54,Onion,225,866,500,
,18/10/2016,56,Onion,260,651,520,
,19/10/2016,64,Onion,195,810,286,
,20/10/2016,53,Onion,155,780,412,
,21/10/2016,78,Onion,201,700,350,
,22/10/2016,93,Onion,160,650,455,
,24/10/2016,86,Onion,170,601,390,
,25/10/2016,44,Onion,180,726,435,
,26/10/2016,52,Onion,161,721,351,
,27/10/2016,67,Onion,196,721,390,
,28/10/2016,31,Onion,135,720,481,
Ranebennur,14/10/2016,242,Local,250,600,400,
,20/10/2016,142,Local,100,700,500,
,21/10/2016,99,Local,100,700,450,
,22/10/2016,141,Local,50,650,350,
,24/10/2016,98,Local,150,700,400,
,25/10/2016,104,Local,200,750,550,
,26/10/2016,75,Local,200,700,410,
,28/10/2016,29,Local,200,750,500,
Shimoga,01/10/2016,3,Onion,1000,1200,1100,
,03/10/2016,3,Onion,1000,1200,1100,
,04/10/2016,12,Onion,1000,1200,1100,
,05/10/2016,2,Onion,1000,1200,1100,
,06/10/2016,3,Onion,1000,1200,1100,
,07/10/2016,3,Onion,1000,1200,1100,
,13/10/2016,4,Onion,1000,1200,1100,
,14/10/2016,3,Onion,1000,1200,1100,
,17/10/2016,3,Onion,1000,1200,1100,
,18/10/2016,3,Onion,1000,1200,1100,
,19/10/2016,11,Onion,1000,1200,1100,
,20/10/2016,3,Onion,1000,1200,1100,
,21/10/2016,12,Onion,1000,1200,1100,
,24/10/2016,3,Onion,1000,1200,1100,
,25/10/2016,3,Onion,1000,1200,1100,
,26/10/2016,3,Onion,1000,1200,1100,
,28/10/2016,3,Onion,1000,1200,1100,
Sirsi,28/10/2016,1,Other,1100,1100,1100,
Somvarpet,25/10/2016,2,Onion,1000,1000,1000,
Srinivasapur,05/10/2016,5, ,400,1000,600,
,14/10/2016,7,Onion,500,1000,665,
Tarikere,06/10/2016,16,Other,375,375,375,
,13/10/2016,32,Other,375,375,375,
,17/10/2016,16,Other,375,375,375,
,19/10/2016,10,Other,500,500,500,
,26/10/2016,11,Other,455,455,455,
,28/10/2016,10,Local,300,300,300,
Tumkur,06/10/2016,1,Other,700,1300,1000,
,13/10/2016,1,Other,700,1300,950,
Udupi,05/10/2016,16,Other,800,1000,900,
,19/10/2016,21,Other,800,1000,900,
,26/10/2016,56,Other,600,1000,800,
